127.0.0.1 - - [24/Mar/2017:21:00:32 -0300] "GET / HTTP/1.1" 404 1070
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:05:27 -0300] "GET /PedidoVenda/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:05:27 -0300] "GET /PedidoVenda/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:05:27 -0300] "GET /PedidoVenda/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:05:27 -0300] "GET /PedidoVenda/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:05:27 -0300] "GET /PedidoVenda/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:05:27 -0300] "GET /PedidoVenda/javax.faces.resource/topo-logo-empresa.png.xhtml?ln=images HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:07:16 -0300] "GET /PedidoVenda/produtos/CadastroProduto.xhtml HTTP/1.1" 200 3662
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:07:16 -0300] "GET /PedidoVenda/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:07:16 -0300] "GET /PedidoVenda/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 761
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:07:16 -0300] "GET /PedidoVenda/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:07:16 -0300] "GET /PedidoVenda/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:07:16 -0300] "GET /PedidoVenda/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:07:16 -0300] "GET /PedidoVenda/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:07:17 -0300] "GET /PedidoVenda/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:07:17 -0300] "GET /PedidoVenda/javax.faces.resource/topo-logo-empresa.png.xhtml?ln=images HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:13:48 -0300] "GET /PedidoVenda/produtos/CadastroProduto.xhtml HTTP/1.1" 200 8563
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:13:48 -0300] "GET /PedidoVenda/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:13:48 -0300] "GET /PedidoVenda/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:13:48 -0300] "GET /PedidoVenda/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:13:48 -0300] "GET /PedidoVenda/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:13:48 -0300] "GET /PedidoVenda/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:13:48 -0300] "GET /PedidoVenda/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:13:48 -0300] "GET /PedidoVenda/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:13:48 -0300] "GET /PedidoVenda/javax.faces.resource/topo-logo-empresa.png.xhtml?ln=images HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:13:48 -0300] "GET /PedidoVenda/javax.faces.resource/images/ui-icons_38667f_256x240.png.xhtml?ln=primefaces-aristo HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:16 -0300] "GET /PedidoVenda/produtos/CadastroProduto.xhtml HTTP/1.1" 200 8563
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:16 -0300] "GET /PedidoVenda/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:16 -0300] "GET /PedidoVenda/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 200 798
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:16 -0300] "GET /PedidoVenda/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:16 -0300] "GET /PedidoVenda/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:16 -0300] "GET /PedidoVenda/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:16 -0300] "GET /PedidoVenda/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:16 -0300] "GET /PedidoVenda/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:16 -0300] "GET /PedidoVenda/javax.faces.resource/topo-logo-empresa.png.xhtml?ln=images HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:17 -0300] "GET /PedidoVenda/produtos/CadastroProduto.xhtml HTTP/1.1" 200 8563
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:17 -0300] "GET /PedidoVenda/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:17 -0300] "GET /PedidoVenda/javax.faces.resource/sistema.css.xhtml?ln=css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:17 -0300] "GET /PedidoVenda/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:17 -0300] "GET /PedidoVenda/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:17 -0300] "GET /PedidoVenda/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:17 -0300] "GET /PedidoVenda/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:17 -0300] "GET /PedidoVenda/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [24/Mar/2017:22:17:17 -0300] "GET /PedidoVenda/javax.faces.resource/topo-logo-empresa.png.xhtml?ln=images HTTP/1.1" 304 -
